0001018724;497810444;786284080955;225248000000;62060000000;72705000000;46975000000;25141000000;25835000000;119680000000;0;38514000000;2400000000;87812000000;496000000;96334000000;505000000;11588000000;31963000000;0;6700000;16911000000;11700000000;14300000;5754000000;0;0001018724;6128000000;0;0;1600000000;9928000000;6864000000;0;0;1700000;276000000;3361000000;0;0;0;47183000000;3139000000;22696000000;0;0;11637000000;14541000000;16314000000;31220000000;1249000000;15150000000;796000000;728000000;565000000;3669000000;0;0;0;424000000;4237000000;8600000000;20816000000;0;486000000;391000000;162000000;4021000000;21789000000;334000000;280522000000;11157000000;0;8800000000;0;24820000000;270000000;0;0;12171000000;914000000;7870000000;3923000000;5507000000;1
0001326801;2405745740;478000000000;133376000000;101054000000;24683000000;6890000000;9460000000;10324000000;17004000000;32322000000;36314000000;6327000000;15053000000;2854000000;66225000000;2876000000;18485000000;13172000000;0;54379000;6465000000;33501000;78851000;1012000000;1244000000;0001326801;2848000000;15102000000;1141000000;20000000;0;4836000000;1116000000;1137000;9325000;565000000;902000000;0;1039000000;1060000000;1363000000;800000000;9524000000;4297000000;6367000000;18756000000;23986000000;2759000000;55692000000;3922000000;5180000000;286000000;149000000;562000000;1139000000;7572000000;0;1137000;326000000;9155000000;2370000000;9518000000;2051000000;431000000;78000000;4321000000;894000000;5741000000;27000000;70697000000;5453000000;0;12210000000;4836000000;0;17000000;0;0;7745000000;316000000;0;7863000000;2387000000;1
0000732712;4135863778;236226048492;291727000000;0;91915000000;173819000000;23241000000;22100000000;265734000000;0;35746000000;2945000000;44868000000;4138000000;37473000000;4140000000;19265000000;25968000000;4714000000;5814000;13655000000;9429000;15551000;2260000000;3764000000;0000732712;4314000000;0;3363000000;4730000000;0;0;3001000000;0;2692000;974000000;4392000000;0;2484000000;4099000000;7725000000;3261000000;19203000000;46014000000;1713000000;17893000000;32723000000;10141000000;53147000000;16895000000;14371000000;1232000000;5595000000;2311000000;4746000000;9257000000;0;0;1931000000;1000000;0;25429000000;3012000000;2235000000;1651000000;518000000;9498000000;0;1317000000;7500000000;11395000000;0;0;0;3300000000;968000000;89000000;0;12264000000;1150000000;3510000000;2870000000;16884000000;1
0000732717;7172884070;245000000000;551669000000;0;130128000000;203410000000;24039000000;25255000000;333538000000;0;48668000000;3493000000;68911000000;7319000000;54761000000;7348000000;13903000000;31155000000;0;27000000;0;798000000;42000000;4941000000;4349000000;0000732717;5900000000;0;4028000000;8422000000;25930000000;819000000;3611000000;0;3000000;603000000;4583000000;0;3078000000;4723000000;29640000000;3451000000;21804000000;0;0;15124000000;42050000000;22754000000;57936000000;25392000000;20285000000;1806000000;0;7932000000;5684000000;11366000000;0;0;5683000000;6895000000;0;22636000000;7301000000;6614000000;4961000000;584000000;5967000000;28217000000;4299000000;0;0;0;693000000;0;0;3644000000;293000000;0;29421000000;1656000000;7818000000;10979000000;0;1
0000093410;1879324765;236200000000;237428000000;144213000000;51359000000;171037000000;4074000000;3885000000;340244000000;92220000000;27314000000;3492000000;26530000000;1882000000;28329000000;1895000000;7670000000;4251000000;810000000;1813188;29078000000;370000000;4386784;15965000000;1083000000;0000093410;366000000;0;546000000;761000000;0;284000000;336000000;86641000;411514;153000000;1574000000;0;216000000;1374000000;14103000000;1277000000;2608000000;22623000000;0;1478000000;0;10532000000;174945000000;0;0;0;2796000000;0;2621000000;696000000;0;13190000;0;4538000000;13419000000;0;5262000000;0;0;0;0;29218000000;0;172995000000;0;260000000;55000000;0;18730000000;0;0;0;0;738000000;1201000000;4987000000;17251000000;1
0000021344;4290276067;215914430571;86381000000;18981000000;10838000000;8083000000;1372000000;1392000000;18921000000;0;10471000000;1801000000;26973000000;4276000000;20411000000;4314000000;8920000000;1545000000;0;2348000;5597000000;2575000;4054000;303000000;260000000;0000021344;153000000;2054000000;221000000;946000000;0;201000000;179000000;105000000;458000;94000000;339000000;0;144000000;0;0;281000000;1111000000;5166000000;2081000000;8754000000;10086000000;6075000000;65855000000;400000000;1208000000;0;311000000;120000000;327000000;444000000;0;34000000;112000000;2945000000;2396000000;3971000000;259000000;180000000;56000000;508000000;517000000;1365000000;52000000;0;5294000000;367800000;258000000;201000000;31769000000;40000000;500000000;89000000;8510000000;0;308000000;392000000;877000000;1
0000070858;8728530308;270935450750;2434079000000;264810000000;10561000000;0;9700000000;10100000000;0;2169269000000;61777000000;5324000000;0;9390500000;0;9442900000;28808000000;11794000000;22196000000;94000000;18679000000;2600000000;157909315;1989000000;1763000000;0000070858;1701000000;0;1502000000;22345000000;3377000000;2100000000;1240000000;0;6660864;901000000;2009000000;4000000000000;1098000000;0;0;0;0;10246000000;2889000000;33008000000;0;0;156319000000;0;0;2435000000;1203000000;112000000;2085000000;4225000000;0;0;0;554000000;0;0;7417000000;0;0;1136000000;1700000000;1729000000;0;0;16690000000;0;0;0;240856000000;0;600000000;0;0;2001000000;931000000;1175000000;1505000000;1
0001341439;3068682000;107880125000;108709000000;21785000000;6252000000;6823000000;0;2098000000;13075000000;0;13139000000;1928000000;18630000000;3211000000;46386000000;3294000000;10135000000;2315000000;1972000000;50000000;6464000000;1500000000;99000000;1300000000;519000000;0001341439;217000000;1564000000;350000000;1995000000;0;0;252000000;222000000;14000000;19000000;663000000;56000000;192000000;616000000;580000000;575000000;1500000000;0;2779000000;10047000000;23914000000;4317000000;0;7409000000;1382000000;0;0;1586000000;599000000;386000000;0;44000000;1102000000;16725000000;1900000000;5134000000;0;1351000000;679000000;1616000000;5279000000;0;445000000;39072000000;5198000000;212000000;0;1590000000;0;126000000;0;113000000;2748000000;483000000;2800000000;6348000000;0;1
0000882095;1263636656;66400000000;61627000000;22525000000;4502000000;1422000000;668000000;725000000;5924000000;0;9144000000;2339000000;9759000000;1270000000;30296000000;1277000000;5386000000;850000000;982000000;9600000;3355000000;450000000;17200000;217000000;117000000;0000882095;125000000;0;109000000;995000000;3393000000;636000000;100000000;19500000;300000;135000000;66000000;14000000;87000000;0;713000000;99000000;626000000;1582000000;0;5391000000;4287000000;7438000000;19388000000;6156000000;255000000;0;168000000;1100000000;0;312000000;0;4900000;1124000000;10352000000;1400000000;3582000000;184000000;1125000000;1124000000;1646000000;12544000000;0;1124000000;22449000000;3138000000;79000000;0;638000000;2734000000;1125000000;309000000;14300000;1009000000;324000000;313000000;2031000000;88000000;1
0000831001;2106486793;0;1951158000000;193242000000;0;0;4400000000;4400000000;0;1757212000000;0;5588000000;0;2249200000;0;2265300000;19401000000;3742000000;28682000000;14920917;35449000000;15350350;30194715;6500000000;695000000;0000831001;402000000;5336000000;572000000;29163000000;0;0;425000000;166650;1104448;323000000;942000000;500000;314000000;801000000;0;0;0;0;5040000000;20275000000;0;0;165369000000;0;0;24877000000;2996000000;564000000;1084000000;935000000;0;134294;399000000;5814000000;13500000000;0;0;424000000;1025000000;365000000;0;0;226000000;0;28973000000;29700000;0;585000000;248760000000;219000000;0;166650;0;24902000000;0;721000000;0;1
0000051143;888408023;122100000000;152186000000;20841000000;10010000000;22018000000;4996000000;5259000000;32028000000;131202000000;14770000000;1139000000;37701000000;887235105;38420000000;892813376;9431000000;0;1685000000;5650861;12498000000;428000000;11326628;608000000;1198000000;0000051143;346000000;2286000000;928000000;1344000000;9042000000;679000000;673000000;0;981921;127000000;1541000000;855679;514000000;1486000000;4896000000;1380000000;3879000000;11938000000;0;10324000000;0;0;162954000000;4052000000;4209000000;853000000;1438000000;1850000000;1645000000;806000000;0;0;2099000000;4161000000;0;7870000000;504000000;2384000000;1808000000;331000000;15235000000;4392000000;1372000000;27361000000;11890000000;94000000;1200000000;0;2900000000;1322000000;273000000;0;14526000000;1377000000;1679000000;7146000000;728000000;1
0000310158;2536268760;215106000000;84397000000;25907000000;15053000000;17686000000;1100000000;1100000000;32739000000;682000000;13440000000;1687000000;22220000000;2565000000;27483000000;2580000000;9843000000;1131000000;0;4811000;3351000000;6594000;13527000;1100000000;200000000;0000310158;127000000;0;168000000;893000000;0;0;113000000;17868000;818000;200000000;281000000;2000000;89000000;0;3738000000;236000000;768000000;3001000000;2243000000;9195000000;0;380000000;46602000000;41128000000;1700000000;0;764000000;3100000000;339000000;297000000;0;8119000;1500000000;1967000000;0;6778000000;0;1600000000;1500000000;514000000;883000000;3652000000;1500000000;0;2251000000;111000000;603000000;0;0;1400000000;0;11837000;11970000000;0;129000000;1225000000;594000000;1
0001166691;4543590270;190526000000;352626000000;266765000000;48322000000;53239000000;4200000000;4800000000;101561000000;0;28423000000;4251000000;30292000000;4548000000;25392000000;4610000000;22562000000;5626000000;4254000000;17000000;0;0;51000000;1906000000;791000000;1166691;1020000000;9953000000;669000000;4567000000;1266000000;825000000;566000000;192000000;0;425000000;914000000;0;480000000;0;10826000000;715000000;3891000000;30983000000;3110000000;24210000000;21703000000;8866000000;50695000000;17217000000;8663000000;563000000;0;4290000000;0;2243000000;0;0;3649000000;1680000000;5600000000;11292000000;0;4113000000;3090000000;2085000000;0;0;2589000000;0;2890000000;0;1100000000;783000000;0;2184000000;0;0;16765000000;902000000;0;1422000000;0;1
0000354950;0;232300000000;51236000000;51729000000;0;20564000000;5700000000;5894000000;18432000000;54352000000;13723000000;3473000000;18375000000;1093000000;19810000000;1097000000;11242000000;6680000000;1112000000;1652000;2451000000;303000000;3975000;0;875000000;0000354950;786000000;0;772000000;1201000000;0;0;677000000;5212000;322000;572000000;1003000000;1000000;579000000;955000000;7787000000;828000000;5066000000;3018000000;3282000000;11306000000;15843000000;807000000;51729000000;0;0;191000000;135000000;0;827000000;2822000000;0;1649000;0;0;0;2106000000;70000000;0;0;2370000000;0;2296000000;0;110225000000;2451000000;123000000;0;251000000;29500000000;0;255000000;3260000;1535000000;259000000;748000000;473000000;1107000000;1
0000077476;1389544618;185400000000;78547000000;61946000000;19305000000;23698000000;1548000000;1560000000;43003000000;63679000000;9649000000;1959000000;20461000000;1399000000;17645000000;1407000000;7314000000;1763000000;1076000000;2754000;6875000000;275234000;5876000;3599000000;374000000;0000077476;203000000;0;280000000;1135000000;0;237000000;183000000;11625000;0;196000000;478000000;0;117000000;501000000;8013000000;442000000;1118000000;3008000000;1655000000;8133000000;11597000000;3011000000;61946000000;1655000000;2257000000;304000000;741000000;81000000;474000000;308000000;0;4882000;80000000;112000000;24700000000;0;4168000000;82000000;77000000;652000000;1433000000;2432000000;75000000;0;3276000000;0;284000000;235000000;31996000000;74000000;0;0;9979000000;325000000;479000000;1395000000;1583000000;1
0000858877;0;207100000000;97793000000;40266000000;2789000000;9250000000;1200000000;1200000000;12039000000;64222000000;15831000000;2950000000;31712000000;4419000000;47755000000;4453000000;11621000000;1033000000;892000000;45000000;5455000000;2446000000;100000000;457000000;247000000;0000858877;31000000;909000000;192000000;859000000;0;1591000000;120000000;0;14000000;302000000;413000000;55000000;68000000;354000000;2059000000;341000000;661000000;0;0;0;14219000000;2496000000;0;2286000000;0;0;419000000;774000000;428000000;52000000;0;0;371000000;2779000000;0;5491000000;1200000000;633000000;229000000;1760000000;1865000000;900000000;118000000;51904000000;4998000000;0;3900000000;1570000000;20500000000;12000000;721400000;0;1309000000;1156000000;197000000;1925000000;141000000;1
0000050863;4277000000;0;136524000000;77504000000;55386000000;73321000000;706000000;549000000;128707000000;0;33145000000;3010000000;22310000000;4417000000;31239000000;4473000000;21048000000;595000000;469000000;37600000;3820000000;1900000000;84100000;1534000000;135000000;0000050863;0;16213000000;97000000;489000000;0;0;74000000;0;8200000;37000000;0;0;54000000;0;4128000000;0;0;3121000000;2488000000;20742000000;22035000000;5553000000;53523000000;5964000000;9204000000;522000000;515000000;1622000000;0;57000000;0;0;1567000000;1175000000;427000000;7659000000;0;1652000000;1443000000;1391000000;8578000000;0;1344000000;71965000000;2286000000;228000000;2100000000;1705000000;29003000000;996000000;866000000;0;2916000000;597000000;0;548000000;1807000000;1
0001403161;1692383762;272700000000;72574000000;0;2695000000;3875000000;0;570000000;6570000000;37890000000;10440000000;2924000000;13415000000;1697000000;20970000000;2223000000;10866000000;621000000;545000000;470128;0;284000000;5166759;69000000;103000000;0001403161;51000000;0;95000000;0;0;393000000;82000000;5714658;267594;212000000;0;1000000;70000000;108000000;156000000;0;0;5481000000;2617000000;0;14081000000;2232000000;13502000000;533000000;0;307000000;125000000;80000000;114000000;163000000;0;1108898;313000000;8339000000;367000000;1542000000;65000000;419000000;225000000;1662000000;479000000;0;142000000;0;698000000;0;381000000;416000000;16729000000;62000000;236000000;3425611;2939000000;42000000;0;2234000000;314000000;1
0001413329;1555911930;122000000000;42875000000;0;6631000000;7815000000;766000000;763000000;14446000000;52474000000;10090000000;2293000000;18833000000;1552000000;20514000000;1556000000;7185000000;949000000;800000000;1726760;1697000000;101000000;3725870;304000000;162000000;0001413329;186000000;852000000;124000000;796000000;0;118000000;92000000;0;193628;0;240000000;0;66000000;222000000;2299000000;194000000;569000000;1148000000;0;7933000000;10531000000;1971000000;30987000000;642000000;898000000;0;101000000;66000000;242000000;283000000;0;1314942;73000000;245000000;0;3080000000;486000000;73000000;73000000;17000000;691000000;0;73000000;29805000000;1393000000;20127360;124000000;0;0;73000000;25000000;0;0;24000000;221000000;63000000;180000000;1
0001578845;329765537;54800000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
0000064803;1304159680;70617679934;222449000000;63864000000;11000000;16890000000;20987000000;20522000000;28934000000;158279000000;12848000000;2366000000;53303000000;1301000000;50302000000;1305000000;6634000000;27833000000;2954000000;7644000;0;265000000;13125000;374000000;2598000000;0000064803;7311000000;2457000000;2444000000;3035000000;36819000000;453000000;2335000000;23902000;1308000;565000000;2701000000;17000000;2103000000;0;0;1803000000;18926000000;9139000000;3015000000;7551000000;11987000000;4600000000;45108000000;9038000000;1900000000;23000000;451000000;2436000000;2720000000;15654000000;0;3667000;2186000000;1659000000;0;19617000000;480000000;2283000000;1816000000;2450000000;17319000000;4371000000;1786000000;185236000000;1845000000;27000000;0;0;45000000000;0;32000000;13267000;2262000000;22000000;1824000000;655000000;8850000000;1
0000731766;948573372;229868010278;173889000000;57616000000;8704000000;4995000000;3300000000;3959000000;0;111727000000;18463000000;3742000000;61782000000;951000000;42634000000;966000000;13839000000;4703000000;1627000000;2000000;3015000000;545000000;5000000;147000000;0;0000731766;744000000;2071000000;0;1704000000;0;0;0;32000000;0;319000000;746000000;10000000;0;0;0;668000000;0;5861000000;3512000000;14421000000;19685000000;9334000000;61178000000;5072000000;995000000;230000000;0;898000000;0;0;9000000;9000000;933000000;0;179000000;11822000000;0;1017000000;826000000;0;0;0;763000000;0;0;32000000;714000000;0;0;718000000;0;15000000;10144000000;0;0;1423000000;301000000;1
0000014272;2257510796;74102479936;129944000000;51598000000;6252000000;3955000000;704000000;805000000;10207000000;78246000000;8067000000;1515000000;18304000000;1705000000;29354000000;1712000000;3439000000;966000000;414000000;3900000;4930000000;233000000;34700000;2844000000;145000000;0000014272;161000000;836000000;130000000;656000000;7621000000;441000000;104000000;101200000;700000;0;79000000;0;68000000;165000000;2445000000;133000000;672000000;8030000000;2439000000;4681000000;0;6604000000;34474000000;4137000000;554000000;45000000;434000000;1255000000;115000000;354000000;292000000;5500000;9300000000;5909000000;216000000;6476000000;0;9300000000;9100000000;1002000000;46827000000;1746000000;8400000000;0;2086000000;98000000;918000000;0;46150000000;7400000000;109000000;0;10101000000;541000000;231000000;1905000000;113000000;1
0001551152;1479156683;106362457090;89115000000;15193000000;2962000000;5226000000;344000000;360000000;8188000000;0;13324000000;544000000;15585000000;1481000000;49519000000;1484000000;7882000000;400000000;1794000000;5584000;3517000000;371000000;0;731000000;104000000;0001551152;40000000;552000000;59000000;1784000000;18708000000;430000000;38000000;6761000;604000;0;125000000;0;22000000;0;1452000000;109000000;251000000;0;422000000;6766000000;12983000000;2288000000;4717000000;8696000000;464000000;122000000;406000000;1600000000;124000000;58000000;0;375000;0;0;2900000000;5428000000;0;1800000000;2300000000;102000000;18649000000;0;2400000000;33266000000;2786000000;0;0;0;67233000000;2500000000;100000000;4924000;1222000000;0;26000000;2661000000;0;1
0000087347;1384515345;54890000000;56312000000;23760000000;9270000000;25739000000;1300000000;1411000000;35009000000;32136000000;5431000000;447000000;13098000000;1388000000;15530000000;1385000000;2138000000;1582000000;0;7888000;0;2722000;11822000;0;276000000;0000087347;171000000;1724000000;188000000;609000000;0;0;152000000;46269000;295000;11000000;0;46000000;124000000;510000000;0;0;0;0;700000000;1899000000;3978000000;6248000000;18751000000;2587000000;2100000000;0;610000000;618000000;0;332000000;13078000000;1045000;521000000;0;0;0;0;530000000;497000000;124000000;7089000000;3589000000;476000000;32917000000;0;35000000;324000000;0;2200000000;472000000;0;0;2810000000;0;0;1301000000;0;1
0001141391;994281310;235900000000;29236000000;5893000000;1828000000;1100000000;711000000;762000000;2928000000;23245000000;8183000000;1613000000;11904000000;1026000000;16902000000;1032000000;0;873000000;199000000;100000;0;1600000;2900000;205000000;113000000;0001141391;111000000;422000000;103000000;224000000;0;250000000;90000000;6600000;200000;81000000;0;0;79000000;112000000;489000000;106000000;656000000;461000000;1620000000;0;9664000000;4525000000;33984000000;1296000000;0;86000000;94000000;285000000;20000000;376000000;0;1800000;243000000;632000000;0;2514000000;119000000;300000000;164000000;642000000;1253000000;0;115000000;24980000000;919000000;0;180000000;207000000;0;0;0;3900000;2729000000;40000000;0;203000000;128000000;1
0000804328;1131000000;74900000000;32957000000;4466000000;3081000000;4567000000;449000000;500000000;7648000000;28048000000;5814000000;521000000;8935000000;1135000000;16765000000;1149000000;5198000000;578000000;0;20000000;3203000000;1300000000;27000000;1672000000;121000000;0000804328;73000000;0;75000000;602000000;0;1212000000;53000000;0;1000000;1000000;153000000;1000000;38000000;141000000;1368000000;127000000;373000000;438000000;737000000;5305000000;6255000000;3461000000;4466000000;3920000000;772000000;1937000000;144000000;621000000;0;150000000;0;0;422000000;62000000;2200000000;1046000000;619000000;519000000;295000000;210000000;0;1393000000;136000000;0;1531000000;92000000;1500000000;1301000000;13437000000;111000000;102000000;0;0;2037000000;0;1705000000;102000000;1
0000764180;1858366804;88000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000764180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
0000012927;563152208;204800000000;133625000000;339000000;12502000000;19342000000;1182000000;1230000000;31844000000;0;15322000000;1144000000;97312000000;565400000;102229000000;565400000;2149000000;1574000000;0;259791;10722000000;777092;908321;118000000;0;0000012927;344000000;1834000000;0;0;5739000000;217000000;0;2375583;121344;97000000;277000000;2800000;0;0;15553000000;252000000;978000000;10334000000;2139000000;0;2697000000;3585000000;50644000000;2900000000;1567000000;201000000;0;331000000;326000000;0;0;870821;298000000;0;0;3266000000;0;320000000;287000000;1873000000;0;2271000000;259000000;76559000000;0;0;132000000;245000000;20964000000;248000000;87000000;2375583;3422000000;204000000;371000000;1476000000;0;1
0000066740;575600000;99700000000;44659000000;10063000000;9333000000;16791000000;858000000;854000000;26124000000;34533000000;7070000000;1130000000;9222000000;588500000;12971000000;585100000;4570000000;931000000;370000000;564000;2009000000;144000000;1573000;158000000;191000000;0000066740;77000000;1699000000;138000000;448000000;0;278000000;97000000;33675000;63000;109000000;309000000;8900000;65000000;267000000;2228000000;247000000;607000000;1631000000;0;4150000000;6174000000;1674000000;42135000000;2520000000;0;107000000;113000000;341000000;308000000;173000000;0;4193000;523000000;655000000;0;4791000000;0;535000000;511000000;534000000;5741000000;1593000000;482000000;32136000000;1851000000;22000000;72000000;0;19359000000;455000000;123965000;26487000;3275000000;162000000;326000000;1167000000;580000000;1
0000059478;956382203;93167000000;39286100000;2606900000;7872900000;9161600000;532100000;608400000;17034500000;0;4836600000;167400000;11775200000;931059000;13709600000;935684000;8318400000;720400000;305500000;1500000;5606500000;0;0;616500000;0;0000059478;0;0;82300000;400600000;142600000;306800000;60600000;0;0;4700000;153600000;0;55700000;138100000;1405300000;0;486700000;4604900000;565600000;0;0;0;4920400000;1296400000;814700000;62400000;835700000;225800000;172800000;272700000;598800000;0;235200000;0;949700000;4547300000;318800000;234300000;227300000;280200000;1905600000;1232600000;215600000;0;4338400000;54600000;134900000;0;5490000000;165700000;0;0;1014300000;141300000;81200000;2108600000;274100000;1
